크롤링시간,지역,가게이름,아이디,몇시간전,주문내용,댓글,맛,양,배달,사장,사진주소
2020년 11월 20일,본오동,교촌치킨-사동2호점,kj**님,2020년 11월 20일,교촌레드오리지날/1,맛있습니다 맛있습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 11월 20일,본오동,교촌치킨-사동2호점,ns**님,2020년 11월 20일,교촌반반순살[R]/1,순살이었는데 예상보다 더 많은 느낌이었음튀김옷이 한 몫 했겠지만 뭐 바삭해서 ㄱㅊ함다음에는 그래도 뼈로 시킬듯,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 11월 20일,본오동,교촌치킨-사동2호점,01**님,2020년 11월 20일,"교촌허니순살[R]/1,레드디핑소스/2",그냥저냥맛잇어요~~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 11월 20일,본오동,교촌치킨-사동2호점,yu**님,2020년 11월 20일,교촌허니순살[R]/1(사이드 메뉴(교촌웨지감자（세트）)),양도 좋고 맛있게먹었습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 11월 20일,본오동,교촌치킨-사동2호점,qp**님,2020년 11월 20일,교촌반반콤보/1,좋아요 다음에 또ㅜ시킷깨요 굿굿베라굿,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/1591bd682283f7fe8692d9dce2c02c4f_tn.jpg
2020년 11월 20일,본오동,교촌치킨-사동2호점,na**님,2020년 11월 20일,교촌반반순살[R]/1,너무 맛있네요~~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/7d7bab904a4333f5d3de8bdc3c38bccb_tn.jpg
2020년 11월 19일,본오동,교촌치킨-사동2호점,fi**님,2020년 11월 19일,교촌레드콤보/1,다먹고나서 올림요잘먹언어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/0d1ed05248c3ef99b4681931e686b25b_tn.jpg
2020년 11월 18일,본오동,교촌치킨-사동2호점,gr**님,2020년 11월 18일,교촌허니콤보/1,좀 늦었네요ㅠ 잘먹었습니다,5,5,4,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 11월 18일,본오동,교촌치킨-사동2호점,hm**님,2020년 11월 18일,교촌허니콤보/1,바삭바삭하게 맛나요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 11월 18일,본오동,교촌치킨-사동2호점,hm**님,2020년 11월 18일,교촌허니콤보/1,아주바삭하고 맛있어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 11월 16일,본오동,교촌치킨-사동2호점,tm**님,2020년 11월 16일,교촌오리지날/1(사이드 메뉴(선택안함)),조금 싱겁긴 했지만 그래두 맛있게 잘 먹었습니다 낮에 시켜서 그런지 배달도 빨랐어요ㅎ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/1f811a01b66ae6e5bde3f590f66834ae_tn.jpg
2020년 11월 15일,본오동,교촌치킨-사동2호점,mh**님,2020년 11월 15일,"교촌허니콤보/1,교촌웨지감자/1,쫀드칸꽈배기（콘치즈）＋통통치킨카츠/1,레드디핑소스/1",맛있게 잘 먹었네요.치킨가스가 매진이라 맛을 못봐  아쉬운점이라 별4개 주었네요.담에 재 주문해서 꼭 머어보고 싶네요 참 꽈베기는 쫄깃 찰지고 맛나네요.잘 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/70ed3dc95b1efa96ac2577a1265f5be9_tn.jpg
2020년 11월 15일,본오동,교촌치킨-사동2호점,ma**님,2020년 11월 15일,교촌허니콤보/1,간만에 먹으니까 너무 막나네요 굿굿,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/b60cb3fe714ff3d64f20856bdc59b5eb_tn.jpg
2020년 11월 14일,본오동,교촌치킨-사동2호점,m-**님,2020년 11월 14일,"교촌레드콤보/1(사이드 메뉴(교촌허니순살[S],교촌닭갈비볶음밥（매운맛）,쫀드칸꽈배기（시나몬슈가）))",잘먹었습니다~~~~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 11월 13일,본오동,교촌치킨-사동2호점,fa**님,2020년 11월 13일,교촌허니순살[R]/1,최애치킨 늘맛나게냠냠~~^^,4,4,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/3562a7e4fab49fa988b3e2e8df17c930_tn.jpg
2020년 11월 13일,본오동,교촌치킨-사동2호점,ej**님,2020년 11월 13일,교촌살살치킨/1(사이드 메뉴(선택안함)),1시간걸린댔는데 딱 1시간 ㅋㅋ 살살은 늘 애정합니당 ㅋㅋㅋ 감사히 잘먹을게여,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/f536c54a65b8e4ccfef994f7d1540d47_tn.jpg
2020년 11월 13일,본오동,교촌치킨-사동2호점,wi**님,2020년 11월 13일,교촌허니콤보/1,불금은 기본1시간은 잡아야죠ㅋ,2,3,1,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 11월 13일,본오동,교촌치킨-사동2호점,kk**님,2020년 11월 13일,교촌허니콤보/1,늘 맛있어요~~~또시킬게요~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 11월 12일,본오동,교촌치킨-사동2호점,ku**님,2020년 11월 12일,교촌콤보/1,잘먹었습니다  감사합니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 11월 10일,본오동,교촌치킨-사동2호점,ri**님,2020년 11월 10일,교촌허니콤보/1(사이드 메뉴(교촌고르곤치즈볼)),허니콤보 너무 좋아여♡,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 11월 9일,본오동,교촌치킨-사동2호점,hy**님,2020년 11월 9일,교촌반반콤보/1,간장치킨은..그냥 후라이드같았어요ㅠ,2,4,4,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 11월 9일,본오동,교촌치킨-사동2호점,jj**님,2020년 11월 9일,교촌레허반반순살/1(사이드 메뉴(선택안함)),교촌 시키면 항상 이메뉴 먹어요!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/fe6c41b3636bbb9fea6ac1ee07f9f64b_tn.jpg
2020년 11월 8일,본오동,교촌치킨-사동2호점,fi**님,2020년 11월 8일,교촌레드콤보/1,영수증은 왜 챙겨가는건가요?,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/df0d799aae710440763d0640c3572237_tn.jpg
2020년 11월 8일,본오동,교촌치킨-사동2호점,rl**님,2020년 11월 8일,"교촌허니콤보/1(디핑소스 추가(레드디핑소스)),레드디핑소스/1",엽떡이랑 같이 먹었어요 너무 맛있어요 ㅎ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/ea9a2192af4de97060de0af17e9378d5_tn.jpg
2020년 11월 8일,본오동,교촌치킨-사동2호점,qp**님,2020년 11월 8일,교촌레허반반순살/1,역시 맛나요 저는 취저 ㅎㅎ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/592ca7cc0f0668bb76286bee580788f7_tn.jpg
2020년 11월 7일,본오동,교촌치킨-사동2호점,ps**님,2020년 11월 7일,교촌허니콤보/1,양념이 적고 머리카락이 나왔어요,3,4,2,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/4c93b8fb57782c62bcbd32fc3a205bb7_tn.jpg
2020년 11월 7일,본오동,교촌치킨-사동2호점,kj**님,2020년 11월 7일,"교촌허니콤보/1(사이드 메뉴(칩카사바),디핑소스 추가(레드디핑소스))",이번에는 양도 많고 좋았어요 ㅎㅎ카바사칩?도 짱 맛있었어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/b811ec217635a7a55163e8a858e2068a_tn.jpg
2020년 11월 7일,본오동,교촌치킨-사동2호점,se**님,2020년 11월 7일,"교촌스틱/1(사이드 메뉴(교촌웨지감자（세트）)),교촌웨지감자/1",치킨도 맛있지만 교촌은 웨지감자가 맛있어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 11월 7일,본오동,교촌치킨-사동2호점,mo**님,2020년 11월 7일,교촌콤보/1,맛있어요~~ 👍👍👍,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/76af5b925637d72ee8eb072485d8f3e3_tn.jpg
2020년 11월 6일,본오동,교촌치킨-사동2호점,ch**님,2020년 11월 6일,교촌시그니처세트/1,이제 여기는 안시켜야할 듯...반반인데 교촌기본이 간장맛 하나도 없고 후라이드인줄 ㅜㅜ,1,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 11월 6일,본오동,교촌치킨-사동2호점,hy**님,2020년 11월 6일,교촌레드윙/1,배달도빠르고아주좋아용 ㅋㅋ짱짱창맛도좋쿠용 자주이용할께용,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a1b24820d6af17d594eb1df42ad090fe_tn.jpg
2020년 11월 5일,본오동,교촌치킨-사동2호점,rl**님,2020년 11월 5일,교촌허니콤보/1(디핑소스 추가(레드디핑소스)),매번 아이들만 시켜주다가 첨 먹어봤는데 넘 맛있네요.아이들 말로는 우리동네 교촌이 제일 맛있다고 먹으면서 얼마나 칭찬을하는지~~^^제가 먹어보고 알았네요.맛있게 잘먹었어요. 양도 푸짐했어요.완전 강추!!!!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 11월 4일,본오동,교촌치킨-사동2호점,vi**님,2020년 11월 4일,교촌윙/1,교촌은 늘맛잇게 잘먹고잇어요배달사원 결제부분에서 오류가잇어 좀 기분이 나쁘지만 업체문제는 아니니깐여~,5,5,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/f0a04b35abc6a5887f6eeab31d65430b_tn.jpg
2020년 11월 4일,본오동,교촌치킨-사동2호점,ke**님,2020년 11월 4일,교촌레드윙/1,근데 좀 짜서 맨입으로 먹기가 그랬어요~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 11월 3일,본오동,교촌치킨-사동2호점,rn**님,2020년 11월 3일,교촌레허반반순살/1(사이드 메뉴(선택안함)),맛있어요 배달도 좋음,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 11월 3일,본오동,교촌치킨-사동2호점,mm**님,2020년 11월 3일,교촌허니콤보/1,맛나게 잘 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 11월 2일,본오동,교촌치킨-사동2호점,bo**님,2020년 11월 2일,"교촌레드윙/1,교촌무우/1,교촌잠발라야소스/1",맴콤하니 맛있어용~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 11월 2일,본오동,교촌치킨-사동2호점,rl**님,2020년 11월 2일,교촌허니콤보/1(디핑소스 추가(레드디핑소스)),허니콤보랑 소맥 달렸어요~~ 존맛존맛,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/1e4d443aeeb260eb9f3914845cb738c9_tn.jpg
2020년 11월 2일,본오동,교촌치킨-사동2호점,na**님,2020년 11월 2일,"교촌허니콤보/1(디핑소스 추가(교촌무우,레드디핑소스))",맛있어요~~~~~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/054ae3b9ad318cf5e6961180d6c0f2fc_tn.jpg
2020년 11월 1일,본오동,교촌치킨-사동2호점,wh**님,2020년 11월 1일,교촌레드윙/1,맛있어요 ㅋㅋㅋㅋㅋㅋ,5,3,4,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 10월 30일,본오동,교촌치킨-사동2호점,ju**님,2020년 10월 30일,교촌반반순살[R]/1,가격에 비해 양이 적어 보이지만맛있게 잘 먹었습니다.,5,4,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a8fc6949728489ff3d853743646130c6_tn.jpg
2020년 10월 30일,본오동,교촌치킨-사동2호점,m-**님,2020년 10월 30일,"교촌레드콤보/1,교촌허니순살[S]/1,쫀드칸꽈배기（시나몬슈가）/1",항상 만점줄정도로 잘먹었는데.. 오늘 좀 실망입니다. 아이가 먹다가 이빨이 아프다하여 봤더니순살치킨에서 뼈가 나왔습니다.,3,4,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/ba1b89e0f4b1a1f3c421a1275b533fa9_tn.jpg
2020년 10월 29일,본오동,교촌치킨-사동2호점,yo**님,2020년 10월 29일,교촌레허반반순살/1(사이드 메뉴(쫀드칸꽈배기（콘치즈）)),맛있게 잘 먹어습니다.,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 10월 29일,본오동,교촌치킨-사동2호점,ko**님,2020년 10월 29일,교촌허니콤보/1(사이드 메뉴(선택안함)),양념이 덜 발린게 3조각 정도 있어서 살짝 아쉽습니다,4,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 10월 29일,본오동,교촌치킨-사동2호점,tk**님,2020년 10월 29일,교촌레허반반순살/1(사이드 메뉴(선택안함)),맛있어요 닭다리살도 있고 가슴살도 있네요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/008c4140464d0b9c4df252979ef33cff_tn.jpg
2020년 10월 29일,본오동,교촌치킨-사동2호점,kj**님,2020년 10월 29일,교촌허니콤보/1(디핑소스 추가(레드디핑소스)),조각이 다른데보다 좀 크고 갯수는 적은것같은데 제 착각일까요그래도 바삭바삭 너무너무 맛있게 잘 먹었습니다!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a67f841ebd1a05abdcb647fd634d528c_tn.jpg
2020년 10월 28일,본오동,교촌치킨-사동2호점,ki**님,2020년 10월 28일,교촌레허반반순살/1,레드도 먹어봐야지 하고 주문한 치킨! 음. 그냥 먹기엔 짜네요. ㅠㅠ술이나 음료를 같이 먹으면 괜찮을 듯.,4,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/1b9820c5d3eceef0636106d0d83bc4da_tn.jpg
2020년 10월 27일,본오동,교촌치킨-사동2호점,   손님,2020년 10월 27일,교촌허니콤보/1,바삭하고 고소하고 맛있어요,5,4,4,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 10월 26일,본오동,교촌치킨-사동2호점,fa**님,2020년 10월 26일,교촌허니순살[R]/1(사이드 메뉴(선택안함)),최애치킨입니다 와 너무맛있어용~~♡,5,4,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/c79d0338653faa3ecfedf983bdca3c42_tn.jpg
2020년 10월 25일,본오동,교촌치킨-사동2호점,mi**님,2020년 10월 25일,교촌레허반반순살/1,항상 맛있게 먹고 있습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 10월 25일,본오동,교촌치킨-사동2호점,su**님,2020년 10월 25일,"교촌허니오리지날/1,교촌고르곤치즈볼/1,쫀드칸꽈배기（콘치즈）/1,칩카사바/2",주문한지 1시가 30분만에 오다니이건 ㅈ너무 심한듯 하네요,3,4,1,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 10월 25일,본오동,교촌치킨-사동2호점,su**님,2020년 10월 25일,교촌시그니처세트/1,배달 진짜 개느려요ㅠㅠ 아무리 주말이어도 그렇지... 예상시간보다 늦게 오는게 맞나요?,1,1,1,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 10월 25일,본오동,교촌치킨-사동2호점,an**님,2020년 10월 25일,"교촌레드순살[R]/1(사이드 메뉴(교촌닭갈비볶음밥（매운맛）,교촌고르곤치즈볼))",맛있었습니다 굿굿굿,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 10월 24일,본오동,교촌치킨-사동2호점,em**님,2020년 10월 24일,교촌허니콤보/1(디핑소스 추가(레드디핑소스)),맛있게 잘 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/8a49fe9eb627878d8fd823e1ee8ede02_tn.jpg
2020년 10월 24일,본오동,교촌치킨-사동2호점,wo**님,2020년 10월 24일,교촌레드순살[R]/1(사이드 메뉴(쫀드칸꽈배기（콘치즈）)),아ㅡㅡ맛잇다ㅡㅡ배달도 빠르네ㅡㅡ,1,1,1,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/7e0be2617e13fd7fb0550d4674ba9fac_tn.jpg
2020년 10월 23일,본오동,교촌치킨-사동2호점,fr**님,2020년 10월 23일,"교촌레허반반순살/1,교촌웨지감자/1",배달 드럽게 느리네요;;; 치킨이 다 식어서 왔어요;;;배달원도 짜증 섞인 얼굴이고 다시는 안 시킬거 같네여;;,1,1,1,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/eac1882ffa13d637164c5f6996e5b4ee_tn.jpg
2020년 10월 23일,본오동,교촌치킨-사동2호점,js**님,2020년 10월 23일,교촌허니콤보/1,역시 교촌 맛있어요 ~ 근데 이번에 양 좀 적네요,4,3,3,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 10월 22일,본오동,교촌치킨-사동2호점,vv**님,2020년 10월 22일,"교촌레허반반순살/1,교촌후라이드/1",오랜만에 시켜머거봣는데 맛있어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/7666c22c00d23f1392db91fef2702e5d_tn.jpg
2020년 10월 22일,본오동,교촌치킨-사동2호점,ks**님,2020년 10월 22일,교촌반반순살[R]/1(디핑소스 추가(교촌무우)),반반 순살 너무 맛있어요.,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/c7be0f71c5ef550670992d1bc69f8060_tn.jpg
2020년 10월 21일,본오동,교촌치킨-사동2호점,qh**님,2020년 10월 21일,교촌레드콤보/1(사이드 메뉴(교촌웨지감자（세트）)),항상 시켜먹는 레드 콤보 ~!맛있어요 ~^^ 엘베 고장나서 배달하기 힘드실텐데 ㅠㅠ 올려다주서서 감사합니다~!!많이 파세욤~!!!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 10월 21일,본오동,교촌치킨-사동2호점,a3**님,2020년 10월 21일,교촌레드순살[R]/1,맛있어용,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/3a4342ad3ec339012c40a0cb3f13606f_tn.jpg
2020년 10월 21일,본오동,교촌치킨-사동2호점,ly**님,2020년 10월 21일,교촌허니오리지날/1,존맛탱 ㅜㅜㅜㅜㅜㅜ,5,5,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/c9c49314e8470148eb63a62ee9c68294_tn.jpg
2020년 10월 20일,본오동,교촌치킨-사동2호점,lo**님,2020년 10월 20일,교촌레허반반순살/1(사이드 메뉴(쫀드칸꽈배기（시나몬슈가）)),배달원이 빼먹었어요기분이 너무 나쁘네요손잡이 부분 스티커 두개 붙이셔도 양옆에 그냥 열려요어김없이 양쪽끝에 치킨 빼먹어서 빈공간이 있고 스티커 하나는 들려있네요치킨박스는 막 뒤틀려있구요스티커 양쪽 옆에 안열리게 붙여야 될거같아요다 배달대행이니 치킨집에 따져도 소용없을거고..치킨 박스나 스티커를 뭔가 더 개선을 해야할거같아요,5,4,1,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 10월 20일,본오동,교촌치킨-사동2호점,so**님,2020년 10월 20일,교촌반반콤보/1,배달 예상시간이 40분인데 도착한거는 1시간이 넘게 왔네요 배달 관리 좀 해주세요 예상시간을 넉넉히 주시던가,5,5,1,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 10월 19일,본오동,교촌치킨-사동2호점,fa**님,2020년 10월 19일,교촌레허반반순살/1,역시 맛있네요 최애입니다♡,5,5,3,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/9c616f0b178a2e6a4302b9e591d7b7f8_tn.jpg
2020년 10월 19일,본오동,교촌치킨-사동2호점,db**님,2020년 10월 19일,교촌허니순살[R]/1(디핑소스 추가(교촌허니머스타드소스)),동생이 입맛이 아주 까다로운데 이 치킨을 먹은 후 이 치킨집에서만 시켜요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 10월 18일,본오동,교촌치킨-사동2호점,re**님,2020년 10월 18일,교촌반반윙/1,맛있어요~~~~~~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 10월 17일,본오동,교촌치킨-사동2호점,fi**님,2020년 10월 17일,교촌반반콤보/1,잘받았습니다 감사합니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/00ecb60e5b341c6062522cefbc71cd3a_tn.jpg
2020년 10월 16일,본오동,교촌치킨-사동2호점,i_**님,2020년 10월 16일,교촌윙/1,저희애들은 교촌말곤 안먹어서... 그나저나 윙이 다시 되서 기쁘네요!잘먹을게요~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 10월 14일,본오동,교촌치킨-사동2호점,sj**님,2020년 10월 14일,교촌반반오리지날/1(사이드 메뉴(선택안함)),항상 최고입니다~잘 먹겠습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 10월 14일,본오동,교촌치킨-사동2호점,it**님,2020년 10월 14일,교촌허니콤보/1,너무너무 맛있게잘먹었습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 10월 13일,본오동,교촌치킨-사동2호점,by**님,2020년 10월 13일,교촌허니콤보/1,역시... 맛있네요!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 10월 12일,본오동,교촌치킨-사동2호점,hm**님,2020년 10월 12일,교촌허니콤보/1,바삭바삭 아주아주 맛나요,5,5,4,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 10월 12일,본오동,교촌치킨-사동2호점,hm**님,2020년 10월 12일,교촌허니콤보/1,친절하고 아주아주맛나요,4,3,4,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 10월 12일,본오동,교촌치킨-사동2호점,ky**님,2020년 10월 12일,교촌살살치킨/1(사이드 메뉴(선택안함)),맛있게 잘 먹었습니다!^^,4,4,4,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 10월 12일,본오동,교촌치킨-사동2호점,jy**님,2020년 10월 12일,교촌레허반반순살/1,역시 치킨은 교촌.늘 맛나요.할인이벤트해서 더 좋구요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/e0b6275b06b1777ecb004d5ce0d8c597_tn.jpg
2020년 10월 11일,본오동,교촌치킨-사동2호점,ki**님,2020년 10월 11일,교촌레드콤보/1,제품이 빨리와서 리뷰쓰는 팝업이 생기기 전에 먹었어요정신없이 먹다보니 리뷰를 쓰는걸 까먹었네요언제나 맛있고 덕분에 즐거운 연휴의 시작을 했습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 10월 10일,본오동,교촌치킨-사동2호점,so**님,2020년 10월 10일,교촌허니콤보/1,허니콤보 넘 마싯네용,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 10월 9일,본오동,교촌치킨-사동2호점,dm**님,2020년 10월 9일,"교촌허니콤보/1(사이드 메뉴(교촌웨지감자（세트）,교촌레드순살[S]))",빨리와서 따숩게 먹어서 좋앗어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 10월 9일,본오동,교촌치킨-사동2호점,   손님,2020년 10월 9일,교촌허니콤보/1(디핑소스 추가(레드디핑소스)),주기적으로 찾는치킨..최고에요...양이 그날그날 들쭉날쭉한거?!같긴 한데 뭐 맛있으니까요.. 튀김을 너무 잘튀겨주시고 배달도 빠르고.. 굳,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/9420461872ec4bdc69329e8ce198eb13_tn.jpg
2020년 10월 9일,본오동,교촌치킨-사동2호점,aa**님,2020년 10월 9일,"교촌허니순살[R]/1(디핑소스 추가(교촌스위트칠리소스)),교촌허니콤보/1(사이드 메뉴(교촌웨지감자（세트）))",정말 맛있었고 양도 많아서 아주 배터지게 잘 먹었습니다!다음에도 시켜먹고 싶은 베스트 1입니다ㅠㅠㅠ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/2559c1c2f8ef573dc0e2d6c98e650c03_tn.jpg
2020년 10월 7일,본오동,교촌치킨-사동2호점,mi**님,2020년 10월 7일,교촌레드콤보/1,항상 맛나게 먹고 있습니다.,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 10월 6일,본오동,교촌치킨-사동2호점,ly**님,2020년 10월 6일,교촌허니오리지날/1(디핑소스 추가(레드디핑소스)),맛있어요!!!!’!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/bb251334d76ba8e9aa841f1f0699c456_tn.jpg
2020년 10월 5일,본오동,교촌치킨-사동2호점,fa**님,2020년 10월 5일,교촌레허반반순살/1(사이드 메뉴(선택안함)),잘먹었습니다 담에또주문할게요,4,4,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/e711261e4fa086b8434b4e32c8ad2a3e_tn.jpg
2020년 10월 4일,본오동,교촌치킨-사동2호점,gr**님,2020년 10월 4일,레허반반순살＋꽈배기（콘치즈）/1(사이드 메뉴(선택안함)),치킨은 말할필요없죠? 꽈배기는 시즈닝 안뿌리고설탕이 어울릴듯요,4,4,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/d5ed4f4019addec3e6c1197211f72bf2_tn.jpg
2020년 10월 4일,본오동,교촌치킨-사동2호점,ks**님,2020년 10월 4일,교촌반반콤보/1(사이드 메뉴(교촌웨지감자（세트）)),ㅡ맛은 있어요. 조금 짜요.양도 적어요.,5,3,4,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 10월 4일,본오동,교촌치킨-사동2호점,ta**님,2020년 10월 4일,교촌반반순살＋칩카사바/2,맛있게 잘 먹었어요.빠른 배달해주셔서 굿~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/949f94612d78c188b5ac7172bee114c4_tn.jpg
2020년 10월 4일,본오동,교촌치킨-사동2호점,js**님,2020년 10월 4일,교촌허니콤보/2(사이드 메뉴(선택안함)),맛있습니더!! 다음번에도 시킬게요!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 10월 4일,본오동,교촌치킨-사동2호점,ko**님,2020년 10월 4일,교촌반반순살＋칩카사바/1,교촌은 진리입니다.,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/be79e8637c8f174ef60d6f5a138d7a20_tn.jpg
2020년 10월 4일,본오동,교촌치킨-사동2호점,qp**님,2020년 10월 4일,교촌반반콤보/1,멋나요 너음에 또 시킬ㅋ규유,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/7898e6d5d4b8f8d46450a1171d6c9cd7_tn.jpg
2020년 10월 4일,본오동,교촌치킨-사동2호점,an**님,2020년 10월 4일,교촌반반순살＋칩카사바/1,튀김이 덜 바삭하네요 ㅠㅜ,3,4,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 10월 3일,본오동,교촌치킨-사동2호점,ch**님,2020년 10월 3일,"교촌허니콤보/1(사이드 메뉴(교촌닭갈비볶음밥（매운맛）,교촌퐁듀치즈볼),디핑소스 추가(교촌스위트칠리소스))",예상 시간 한시간이내로 안와서 배달 출발했냐고 전화로 문의드렸더니 너무나 당당하게 아니요 지금 조리중에 있습니다 20분안에 갈게요 라고 하신거...아유..바쁘신 건 이해하는데 그럼 미리 말씀 좀 해주시지..교촌은 원래 맛있죠 맛있지만 배달 왕느려요 죄송하단 말씀도 한마디 안해주시고..,4,4,1,----사장님 답글이 없어요 ----,이미지는 없어요
